Date,Close,High,Low,Open,Volume
2010-05-25,19.731672286987305,19.928459374478397,19.20942968724634,19.41378567544327,98373600
2010-05-26,18.929386138916016,20.140382730922344,18.58879285116983,19.852770300465544,176684100
2010-05-27,19.67868995666504,19.951164587254215,19.47433398372316,19.47433398372316,136433600
2010-05-28,19.52731704711914,19.769517548126878,19.421355320417177,19.557592651102702,67496900
2010-06-01,19.595428466796875,19.913314972980334,19.315386451599377,19.32295534979657,76152400
2010-06-02,20.0268497467041,20.041987546264096,19.474333055344545,19.724100973604347,65718800
2010-06-03,20.32960319519043,20.38258405845267,19.98900986904708,20.094971595571565,67837000
2010-06-04,19.519750595092773,20.110110466975723,19.391082158776175,19.754380763568808,89832200
2010-06-07,19.141307830810547,19.550018264566795,19.10346333644988,19.54244936569466,80456200
2010-06-08,19.00507354736328,19.118604161180514,18.656911362221013,19.11103526111002,87355000
2010-06-09,18.76287078857422,19.315387391271052,18.73259519431258,19.088324765168117,87794000
2010-06-10,18.921815872192383,19.03534647870154,18.755304412220283,19.02020867953499,78930900
2010-06-11,19.42135238647461,19.466764341969412,18.74773617942491,18.95209214458157,68057700
2010-06-14,19.30025291442871,19.64841364661412,19.27754621482617,19.57272753517906,50972400
2010-06-15,20.11767578125,20.17065663788289,19.481902614415187,19.489471514451324,81641500
2010-06-16,19.920881271362305,20.117668267948048,19.852762640097257,20.034411842264205,48698000
2010-06-17,19.958730697631836,20.18579189563825,19.708962802376824,20.102535449346615,47995500
2010-06-18,20.01171875,20.07983742264246,19.80736273207262,19.95873788097151,52075600
2010-06-21,19.640846252441406,20.352305518795816,19.595432853092795,20.269050507230112,54625300
2010-06-22,19.504602432250977,20.01927590414326,19.497033534885553,19.799782211404672,55985400
2010-06-23,19.15644645690918,19.512177527990264,19.088327802600887,19.512177527990264,61466200
2010-06-24,18.921815872192383,19.46676364960833,18.868835018729442,19.26997659130313,85243400
2010-06-25,18.566089630126953,19.005075780455755,18.39957669625104,18.959662374696734,156256700
2010-06-28,18.399572372436523,18.626635017012212,18.255767618853817,18.550947468820315,73784800
2010-06-29,17.6427001953125,18.316317802181192,17.491326538966007,18.26333550665898,119882100
2010-06-30,17.415647506713867,17.922752462912896,17.3702355319616,17.635139921033694,81050500
2010-07-01,17.529163360595703,17.650262820070466,17.203708021899985,17.47618252752792,92239400
2010-07-02,17.612422943115234,17.771365470860886,17.445910073721098,17.68054158175471,62485100
2010-07-06,18.02870750427246,18.233063479982174,17.847058229292752,17.937883588592662,73592000
2010-07-07,18.392013549804688,18.407151356460695,17.86977221275873,18.02871485178471,79965300
2010-07-08,18.475252151489258,18.634196080215766,18.142227945658867,18.61905828821909,50758100
2010-07-09,18.369298934936523,18.475260640361135,18.278473584844022,18.41471088817279,53806100
2010-07-12,18.793149948120117,18.838561907996354,18.482832242328836,18.490401142911573,49854200
2010-07-13,19.020206451416016,19.148874842018888,18.846126112253256,19.027775350112634,61928700
2010-07-14,19.254837036132812,19.38350542042738,19.01263806419475,19.300248982466265,72808100
2010-07-15,19.30782699584961,19.368376767419146,18.90668385693865,19.300258093950863,56934700
2010-07-16,18.838560104370117,19.406214601145788,18.83099120451204,19.307821790230822,65064800
2010-07-19,19.09589195251465,19.148872794105017,18.85369299460459,18.891536040420664,38181800
2010-07-20,19.28511619567871,19.28511619567871,18.694756409121684,18.815855926549798,45530700
2010-07-21,19.012632369995117,19.413773755770055,18.906669268792886,19.375930719095958,73297300
2010-07-22,19.557594299316406,19.671124936582036,19.27755071334883,19.307826319883866,73016400
2010-07-23,19.534879684448242,19.693823667157616,19.1110314699229,19.557586380155236,108520100
2010-07-26,19.75437355041504,19.83006109301521,19.527310922614525,19.57272431434651,67249900
2010-07-27,19.79979133605957,19.86034109926751,19.648416206229605,19.78465353435253,60672100
2010-07-28,19.640846252441406,19.822495518975728,19.550020897364227,19.731670163898546,69704800
2010-07-29,19.701398849487305,19.989009868743796,19.37594332531532,19.777084972077787,69446200
2010-07-30,19.534879684448242,19.557586380155236,19.186719011993087,19.48946773665405,83534800
2010-08-02,19.9284610748291,19.966304137966944,19.489474901776614,19.67112420335485,55044600
2010-08-03,19.79979133605957,19.943597565036015,19.655985107083126,19.830066939473657,56877700
2010-08-04,19.474332809448242,19.860338031633972,19.25484049307989,19.79221937809414,78531900
2010-08-05,19.20186424255371,19.360806843173126,19.080763262188942,19.292688173301848,64922100
2010-08-06,19.33809471130371,19.345663610678518,18.93695314977866,19.05805265253565,55982100
2010-08-09,19.383508682250977,19.47433259020157,19.201859422729804,19.338095284655694,57096500
2010-08-10,18.974794387817383,19.17915032052766,18.83098820069313,19.171581421876933,87257700
2010-08-11,18.81584930419922,18.84612345109102,18.588786706222454,18.679612034137083,76746900
2010-08-12,18.53580665588379,18.67961282969846,18.43741386977039,18.48282581385198,70240500
2010-08-13,18.467687606811523,18.672043516058704,18.346588129543484,18.42984456152263,45263500
2010-08-16,18.543378829956055,18.626635278497908,18.39200373144722,18.437417127171827,40909700
2010-08-17,18.802087783813477,18.992315307897325,18.718388660114748,18.802087783813477,52912600
2010-08-18,18.88578987121582,18.984709004400578,18.57381682284103,18.779262913620805,46818900
2010-08-19,18.59664535522461,18.824917830533213,18.421634909412276,18.733609420938173,54064600
2010-08-20,18.436847686767578,18.566202435945634,18.414021317178864,18.497720424538397,49560100
2010-08-23,18.474903106689453,18.748829835207676,18.444465997231173,18.596648641880055,51643000
2010-08-24,18.29228401184082,18.528165794643684,18.261846903700476,18.33032894569505,66522500
2010-08-25,18.33793067932129,18.429239063539715,18.162921733468806,18.2618393915922,47404800
2010-08-26,18.12487030029297,18.406407550839702,18.102043936275795,18.330316284368678,49105300
2010-08-27,18.208574295043945,18.277056302735662,17.888992076256077,18.170527928926063,60939400
2010-08-30,17.9879150390625,18.12487909490444,17.957479388498122,18.06400634245479,45453100
2010-08-31,17.858558654785156,18.056395445308702,17.744422435607934,17.957477775707314,66074600
2010-09-01,18.185758590698242,18.223804982162576,17.91183182876224,18.01074954392663,65235900
2010-09-02,18.2161922454834,18.223801522331627,18.041181780616487,18.170536584394032,48837100
2010-09-03,18.482507705688477,18.604253210062375,18.414025678063048,18.444461328496075,64189100
2010-09-07,18.231409072875977,18.490118676528976,18.200973417263288,18.337937495823244,51928700
2010-09-08,18.208574295043945,18.414020318119103,18.06400100643693,18.315101217533076,65512400
2010-09-09,18.269451141357422,18.421632286118456,18.25423259148508,18.40641518756691,46028900
2010-09-10,18.147705078125,18.284669120056023,18.102050881254907,18.246622746563656,58284300
2010-09-13,19.106447219848633,19.243411228084454,18.330318807392565,18.414019357163433,114680400
2010-09-14,19.045583724975586,19.289074768225657,18.93905530506286,19.05319300149229,87160400
2010-09-15,19.114063262939453,19.190153115514725,18.96188065514709,19.098844711896035,56201900
2010-09-16,19.273855209350586,19.304292313828977,19.060799831964914,19.068409108084513,44548300
2010-09-17,19.19015121459961,19.42603437844403,19.08362427048972,19.327115257781333,70341600
2010-09-20,19.34994125366211,19.41842326878194,19.10645028937855,19.23580504556927,49838700
2010-09-21,19.136890411376953,19.342336504801068,19.083626931893882,19.342336504801068,52675700
2010-09-22,18.726001739501953,18.999928442933882,18.535774176772584,18.939055680913327,94299400
2010-09-23,18.589031219482422,18.71077670132861,18.53576775258979,18.649903960405513,46201800
2010-09-24,18.85535430908203,18.870571409295707,18.703171696377648,18.74882589966058,51948800
2010-09-27,18.817304611206055,19.015141392298464,18.710777671895023,18.908614452987436,43603300
2010-09-28,18.779264450073242,18.946664175893023,18.528164135683035,18.87057286367637,56041200
2010-09-29,18.642290115356445,18.76403556735111,18.566198845029714,18.74120775085701,44318900
2010-09-30,18.634689331054688,18.89339889721232,18.535771650498383,18.725999187301294,61262700
2010-10-01,18.550987243652344,18.885788087601448,18.490114494872582,18.8477431638594,62672300
2010-10-04,18.1933650970459,18.254237862792802,18.09444739695263,18.231410031392258,98143400
2010-10-05,18.528169631958008,18.60426096674672,18.193368629680588,18.3075049062029,78152900
2010-10-06,18.589031219482422,18.672731782496907,18.360757352530353,18.505330656467933,50489700
2010-10-07,18.665124893188477,18.832524589284404,18.474897372084595,18.73360691689154,50096100
2010-10-08,18.6955623626709,18.756435117299812,18.543381201759097,18.733608741389563,41327800
2010-10-11,18.710779190063477,18.824915413060545,18.64229716600107,18.824915413060545,27587800
2010-10-12,18.89339828491211,18.96948958743148,18.589034526155505,18.756434230641418,50141500
2010-10-13,19.281461715698242,19.433644313587205,18.939051596108484,19.037970720132556,75336500
2010-10-14,19.1977596282959,19.28146019566848,19.022750670444776,19.24341527485587,51949100
2010-10-15,19.43364143371582,19.44124925629413,19.197758296811372,19.296677406176617,68954800
2010-10-18,19.646699905395508,19.74561903796052,19.365163961709417,19.471690918637027,48330500
2010-10-19,19.098844528198242,19.304290611345625,18.984708299112217,19.22819930818131,66150900
2010-10-20,19.258634567260742,19.327116593584776,19.098844140051913,19.22058964211222,56283600
2010-10-21,19.34233283996582,19.433642681293957,19.0607954929147,19.327114291191016,50032400
2010-10-22,19.311891555786133,19.433638468270335,19.228192458311238,19.41841992279476,25837900
2010-10-25,19.167325973510742,19.289071474346024,19.152107423076117,19.20537089827645,50912400
2010-10-26,19.70757293701172,19.760836416225438,19.0684082838052,19.11406393854921,69304200
2010-10-27,19.82171058654785,19.867366244551786,19.494520412112717,19.623875207148398,64805500
2010-10-28,19.996721267700195,20.07281112926595,19.722793121836016,19.943456332754653,80730300
2010-10-29,20.293476104736328,20.696759053336493,20.14890275315195,20.65871267064529,114193200
2010-11-01,20.506528854370117,20.711973489174653,20.31630131936231,20.453263925458362,61912100
2010-11-02,20.84133529663086,20.86416313100257,20.559799262653435,20.590234923827648,54402100
2010-11-03,20.567398071289062,20.917415978889483,20.514133151535347,20.894588156137893,110255300
2010-11-04,20.651100158691406,20.87176478976548,20.552182481833945,20.856546239073293,93599300
2010-11-05,20.430442810058594,20.68915244038143,20.18695173477152,20.67393388534567,110953700
2010-11-08,20.39999771118164,21.967473434318162,20.224988750769153,20.301080044828716,71670800
2010-11-09,20.506528854370117,20.62827436066944,20.323909143600215,20.400000447867523,58538600
2010-11-10,20.49891471862793,20.605441648552645,20.39999561113735,20.55217818359029,52277300
2010-11-11,20.301084518432617,20.331520171970894,19.996720726444632,20.301084518432617,62073100
2010-11-12,19.989105224609375,20.179332716770514,19.859750471886976,20.141286347545933,64962200
2010-11-15,19.935850143432617,20.16412264950228,19.913022312297173,20.03476784237715,51794600
2010-11-16,19.7597599029541,19.93584566487468,19.63726634871965,19.93584566487468,65339200
2010-11-17,19.576013565063477,19.836312653003297,19.560701510422806,19.82865662568296,58299700
2010-11-18,19.78272247314453,19.966462753237884,19.606638220584806,19.683195575445247,59514000
2010-11-19,19.667890548706055,19.77507204404471,19.59898774163453,19.752103954941415,52423200
2010-11-22,19.698516845703125,19.706172876818336,19.476497784316503,19.63727005702006,53350500
2010-11-23,19.231508255004883,19.598988941729186,19.208540164495197,19.5760208512195,69742500
2010-11-24,19.422903060913086,19.49180440640422,19.262129360798234,19.292753479006137,56825900
2010-11-26,19.33102798461914,19.453521510474914,19.269781221691254,19.300403873036192,21356500
2010-11-29,19.376970291137695,19.461185170780716,19.086048418194167,19.285100840834932,56603600
2010-11-30,19.33868980407715,19.499462057321765,19.13963739988968,19.17791609059408,75282100
2010-12-01,19.93584632873535,20.09661857643238,19.568364193556548,19.57602022348094,74123500
2010-12-02,20.586597442626953,20.655500267214418,20.058344401108048,20.08896706745874,91759200
2010-12-03,20.686115264892578,20.7167379177293,20.50237496715799,20.52534159172601,52622000
2010-12-06,20.548316955566406,20.655498468820035,20.48707016795882,20.61721977415477,36264200
2010-12-07,20.571292877197266,20.770343917494582,20.5559808094085,20.73206520826183,57860500
2010-12-08,20.846887588500977,20.854543616810325,20.517685672389437,20.540653757317482,41666800
2010-12-09,20.7320556640625,20.9311080729633,20.67846491171199,20.88517335098265,47148300
2010-12-10,20.931108474731445,20.977043197593805,20.75502415356031,20.81627093745629,37625800
2010-12-13,20.862197875976562,21.01531550870277,20.800951114933675,20.87750993129678,47943900
2010-12-14,21.145471572875977,21.244997042642915,20.869860333154588,20.908139023009927,64070500
2010-12-15,21.32155418395996,21.42873567520678,21.076567083831055,21.076567083831055,69634200
2010-12-16,21.42873764038086,21.42873764038086,21.176094487673886,21.25265332854476,57680200
2010-12-17,21.359838485717773,21.505300162246808,21.245000934874298,21.37515054856055,87456500
2010-12-20,21.290939331054688,21.428744999902765,21.19141382590826,21.398122329180378,52811000
2010-12-21,21.48998260498047,21.543573350989767,21.252651532551443,21.321554337488628,38153000
2010-12-22,21.581851959228516,21.74262418579115,21.42107827242767,21.444046359181563,42252300
2010-12-23,21.666074752807617,21.681386817283954,21.405775497665292,21.41343152990346,24902500
2010-12-27,21.48998260498047,21.58950952777343,21.34452096564215,21.52826275230019,21652800
2010-12-28,21.444049835205078,21.56654339727198,21.405769684410146,21.413425714569133,23042200
2010-12-29,21.413427352905273,21.528266353837935,21.344524536441096,21.390460720909584,19502500
2010-12-30,21.32155418395996,21.4363917046156,21.26796343833655,21.37514492958337,20786100
2010-12-31,21.367494583129883,21.375150614574917,21.15313008338499,21.283279697473194,24752000
2011-01-03,21.421079635620117,21.574197303247082,21.375144919427346,21.474670381218065,53443800
2011-01-04,21.50529670715332,21.566543488445696,21.321556363276194,21.390459174759926,54405600
2011-01-05,21.4363956451416,21.44405167595778,21.260311317085193,21.35983679721838,58998700
2011-01-06,22.064165115356445,22.087133196922366,21.329204028101483,21.467009597021256,88026300
2011-01-07,21.895740509033203,22.00292198687512,21.6277853541903,21.92636316260027,73762000
2011-01-10,21.60482406616211,21.74262970116572,21.467019891397076,21.63544818960228,57573600
2011-01-11,21.520605087280273,21.627786571153127,21.47466891398774,21.58950788698088,50298900
2011-01-12,21.85746192932129,21.888086045315728,21.489981298817344,21.528261443810393,52631100
2011-01-13,21.581851959228516,21.734968156873187,21.444046359181563,21.689033443603606,67077600
2011-01-14,21.666074752807617,21.727321550474116,21.367496796713297,21.497646424284458,62688400
2011-01-18,21.941682815551758,22.0029296041272,21.543577959692087,21.558890021895603,53322700
2011-01-19,21.796215057373047,21.95698874512833,21.643098858819393,21.788559028409633,50005900
2011-01-20,21.704349517822266,21.857465743801047,21.53591977093559,21.819187052365972,58613600
2011-01-21,21.451705932617188,21.765595868927505,21.451705932617188,21.742627778378537,58080300
2011-01-24,21.727312088012695,21.86511768780631,21.428734261952,21.45170234866367,52047800
2011-01-25,21.780908584594727,21.780908584594727,21.528265421908845,21.54357602249701,42436600
2011-01-26,22.033546447753906,22.194318667049266,21.81918202845528,21.826838057027175,74628800
2011-01-27,22.102455139160156,22.55414926345898,21.81153181679447,22.010584232034535,146938600
2011-01-28,21.2449951171875,22.148386134187113,21.0153200783943,22.125418046212477,141249400
2011-01-31,21.22968864440918,21.359838256699984,20.992357513845477,21.26031276976639,65029000
2011-02-01,21.42873764038086,21.48232839091894,21.137815797357668,21.28327598875005,62810700
2011-02-02,21.390457153320312,21.52060673379703,21.34452097651325,21.38280112385247,45824000
2011-02-03,21.168434143066406,21.413421215729805,21.084220749487198,21.413421215729805,60340100
2011-02-04,21.26030921936035,21.31389996954731,21.06125681849563,21.206718469173392,40412200
2011-02-07,21.589515686035156,21.69669720862655,21.275625689670026,21.283280261079074,68980900
2011-02-08,21.650753021240234,21.69668773082241,21.474667290738722,21.51294743225561,34904200
2011-02-09,21.413427352905273,21.635447863787295,21.36749262867534,21.581857108812617,52905100
2011-02-10,21.053598403930664,21.39045638726027,20.89282617157865,21.38280035806661,76672400
2011-02-11,20.862197875976562,21.29092520327679,20.72439229857057,21.25264652521422,83939700
2011-02-14,20.846887588500977,20.877511701738374,20.632524636791576,20.83157553188228,56766200
2011-02-15,20.762187957763672,21.0471296205814,20.754488141814715,20.823798236314435,44116500
2011-02-16,20.808387756347656,20.846892696934304,20.484941261264087,20.831490133151913,70817900
2011-02-17,20.954710006713867,21.07792906163438,20.723677400085577,20.769883627637338,57207300
2011-02-18,20.839187622070312,20.954703891674292,20.785280127513058,20.893095116627563,68667800
2011-02-22,20.477237701416016,20.869994220959452,20.423330203043825,20.623559103332784,60889000
2011-02-23,20.477237701416016,20.685167882739453,20.354020142602682,20.431031484078307,60234100
2011-02-24,20.615863800048828,20.83919513932894,20.407933558434195,20.51574858644048,64494200
2011-02-25,20.44643211364746,20.754477472564915,20.407927178217346,20.723672349125515,53006300
2011-02-28,20.46953773498535,20.68516921119165,20.41563023315109,20.554250362935907,51379900
2011-03-01,20.146089553833008,20.623558686229938,20.138388272954284,20.48493856815118,60055000
2011-03-02,20.084484100341797,20.3078168761866,20.053680440596978,20.107587946802447,48658200
2011-03-03,20.17690086364746,20.33092212183792,20.16149829716754,20.22310709421764,68271500
2011-03-04,19.9843692779541,20.20770057272464,19.868851520833193,20.19229800925928,70437200
2011-03-07,19.80723762512207,20.230799197915164,19.67631880718514,20.122982750346036,64980400
2011-03-08,19.953561782836914,20.03827440297299,19.75333288815926,19.845746789113996,50549800
2011-03-09,19.938159942626953,20.007470003633586,19.761034883996306,19.876551162717636,39789100
2011-03-10,19.568517684936523,19.799550365422142,19.522311442613393,19.730241736372424,66549500
2011-03-11,19.776437759399414,19.907356602388788,19.53000263585923,19.568507573086432,49905800
2011-03-14,19.78414535522461,19.83805287209631,19.522307585673776,19.630122619417175,54473400
2011-03-15,19.5531005859375,19.614709352880976,19.252758030696672,19.314366797640144,76067300
2011-03-16,19.091039657592773,19.468393619559308,19.006327034074243,19.42218593280237,100725400
2011-03-17,19.083335876464844,19.422183388410073,19.06023203611308,19.29896584427199,62497000
2011-03-18,19.09874153137207,19.391384370277187,19.09874153137207,19.298970455657326,85486700
2011-03-21,19.50689697265625,19.699424578572266,19.368276861377666,19.39138070288045,46878100
2011-03-22,19.483793258666992,19.60701080975013,19.429885763676754,19.483793258666992,30895600
2011-03-23,19.668617248535156,19.722524733094986,19.391377077805988,19.429882004243353,43969000
2011-03-24,19.876548767089844,19.922756448104522,19.63781495732335,19.714826290145478,38696700
2011-03-25,19.730228424072266,19.984364788684566,19.70712458406425,19.96896222867922,57029800
2011-03-28,19.568517684936523,19.80725165062099,19.545413829339978,19.76104540829786,48973200
2011-03-29,19.63011932373047,19.653223170883596,19.483797896166173,19.51460302570368,40763500
2011-03-30,19.7225284576416,19.80723960557504,19.637815840839096,19.714827177126004,41999300
2011-03-31,19.5531005859375,19.776433284150638,19.514595657423655,19.714824517207163,63233700
2011-04-01,19.622421264648438,19.660927682895622,19.491502380347335,19.660927682895622,63114200
2011-04-04,19.67632293701172,19.761035563124295,19.568507935682423,19.599313061130353,35433700
2011-04-05,19.853456497192383,20.161500516349378,19.82265136084181,19.884260164673208,73651100
2011-04-06,20.13839340209961,20.261610989803806,19.91506207521182,20.007474531555214,65581400
2011-04-07,20.17690086364746,20.22310709421764,19.99977428686753,20.1691995804075,46134700
2011-04-08,20.076778411865234,20.23850236385688,19.992065795637753,20.153789747629396,39887600
2011-04-11,20.007474899291992,20.215405133190643,19.86885474335956,20.169198904169676,34286300
2011-04-12,19.745637893676758,19.907361904617655,19.676327813112028,19.891959338076695,36920400
2011-04-13,19.73793601989746,19.92276387512022,19.684028507486467,19.753338585977616,38144700
2011-04-14,19.576210021972656,19.591612585329937,19.322073602054655,19.576210021972656,55239900
